year,month,day,service,operation,hour,status,sum,amount,min,max,sumsqr
2015,6,3,MemberService,GetMemberById,21,failure,79.513,17,3.407,6.899,387.520179
2015,6,3,MemberService,GetMemberById,21,success,45.932,9,3.48,6.203,241.26635600000003
2015,6,3,MemberService,GetMemberById,22,success,40.872,8,3.66,6.833,220.84301800000003
2015,6,3,MemberService,GetMemberById,23,success,84.14399999999999,17,3.141,6.964,442.90442400000006
2015,6,3,MemberService,updateMember,1,failure,9.77,2,3.831,5.939,49.948282
2015,6,3,MemberService,updateMember,1,success,21.999000000000002,4,3.478,6.573,126.94025300000003
2015,6,3,MemberService,updateMember,2,success,11.052,2,4.743,6.309,62.299530000000004
2015,6,3,MemberService,updateMember,3,success,15.475000000000001,3,4.189,6.806,83.939757
2015,6,3,MemberService,updateMember,6,success,35.354,7,4.246,5.942,181.199874
2015,6,3,MemberService,updateMember,7,success,19.808,4,4.225,6.804,102.681006
2015,6,3,MemberService,updateMember,8,success,20.580999999999996,4,3.281,6.794,112.256137
2015,6,3,MemberService,updateMember,9,success,13.684999999999999,3,3.476,6.721,69.420561
2015,6,3,MemberService,updateMember,11,failure,31.343999999999998,6,3.421,6.919,172.01088
2015,6,3,MemberService,updateMember,11,success,8.719999999999999,2,4.31,4.41,38.02419999999999
2015,6,3,MemberService,updateMember,12,failure,32.628,3,6.325,13.685,386.498774
2015,6,3,MemberService,updateMember,12,success,19.139,2,8.95,10.189,183.918221
2015,6,3,MemberService,updateMember,13,success,87.11699999999999,12,4.212,10.567,675.183187
2015,6,3,MemberService,updateMember,14,success,86.19800000000001,13,4.392,9.36,611.60289
2015,6,3,MemberService,updateMember,15,success,69.11500000000001,8,4.738,11.127,642.0666570000001
2015,6,3,MemberService,updateMember,16,success,56.160999999999994,8,4.173,10.568,443.85021699999993
2015,6,3,MemberService,updateMember,17,success,70.76400000000001,10,4.706,10.887,556.5260900000001
2015,6,3,MemberService,updateMember,18,success,19.657,4,4.152,6.24,99.097297
2015,6,3,MemberService,updateMember,19,success,10.879000000000001,2,3.966,6.913,63.518725
2015,6,3,MemberService,updateMember,21,success,4.98,1,4.98,4.98,24.800400000000003
2015,6,3,MemberService,updateMember,23,success,7.273,2,3.581,3.692,26.454425
2015,6,4,AccountService,TransferFunds,12,success,363.47399999999993,34,5.5,17.76,4456.942126000001
2015,6,4,AccountService,TransferFunds,13,success,716.5080000000002,88,4.204,11.92,6227.2336319999995
2015,6,4,AccountService,TransferFunds,14,success,517.977,64,4.548,11.73,4420.665825
2015,6,4,AccountService,TransferFunds,15,success,779.676,98,3.907,11.391,6684.0344620000005
2015,6,4,AccountService,TransferFunds,16,success,612.9730000000001,76,4.956,11.69,5345.816175
2015,6,4,AccountService,TransferFunds,17,success,552.7669999999999,69,4.275,11.5,4712.731727
2015,6,4,AccountService,TransferFunds,18,success,54.603,11,3.324,6.56,281.631213
2015,6,4,AccountService,TransferFunds,19,success,94.66199999999999,19,3.161,6.7,498.04361000000006
2015,6,4,AccountService,TransferFunds,21,failure,56.041000000000004,10,3.278,6.88,329.434403
2015,6,4,AccountService,TransferFunds,21,success,112.712,24,3.125,6.81,566.68356
2015,6,4,AccountService,TransferFunds,22,success,68.58,15,3.193,6.974,340.423608
2015,6,4,AccountService,TransferFunds,23,success,98.364,19,3.215,6.945,539.2265239999999
2015,6,4,MemberService,FindMembersByName,1,failure,11.744,2,4.863,6.881,70.99693
2015,6,4,MemberService,FindMembersByName,1,success,6.262,1,6.262,6.262,39.212644
2015,6,4,MemberService,FindMembersByName,2,success,10.690000000000001,2,5.2,5.49,57.18010000000001
2015,6,4,MemberService,FindMembersByName,3,success,8.213000000000001,2,3.745,4.468,33.988049000000004
2015,6,4,MemberService,FindMembersByName,4,success,9.911,2,3.171,6.74,55.48284100000001
2015,6,4,MemberService,FindMembersByName,5,success,12.615,2,5.798,6.817,80.08829300000001
2015,6,4,MemberService,FindMembersByName,6,success,36.988,8,3.338,6.246,178.079152
2015,6,4,MemberService,FindMembersByName,7,success,26.401000000000003,5,4.23,6.812,146.638553
2015,6,4,MemberService,FindMembersByName,8,success,31.620000000000005,6,4.88,6.363,170.594702
2015,6,4,MemberService,FindMembersByName,9,success,31.869000000000003,7,3.449,6.782,152.500891
2015,6,4,MemberService,FindMembersByName,11,failure,22.011999999999997,5,3.365,6.543,103.07113000000001
2015,6,4,MemberService,FindMembersByName,11,success,29.927,6,4.413,6.149,153.53810299999998
2015,6,4,MemberService,FindMembersByName,12,failure,67.55300000000001,6,6.3,15.419,810.7533310000001
2015,6,4,MemberService,FindMembersByName,12,success,90.647,7,5.41,18.6,1270.2551030000002
2015,6,4,MemberService,FindMembersByName,13,success,191.713,21,5.406,11.55,1808.771033
2015,6,4,MemberService,FindMembersByName,14,success,111.966,14,5.31,11.49,951.4675560000002
2015,6,4,MemberService,FindMembersByName,15,success,151.955,19,4.482,11.32,1307.687427
2015,6,4,MemberService,FindMembersByName,16,success,121.84700000000001,16,4.137,10.896,1005.6135530000001
2015,6,4,MemberService,FindMembersByName,17,success,137.636,20,4.197,10.489,1013.8540240000001
2015,6,4,MemberService,FindMembersByName,18,success,22.36,4,4.924,6.326,126.033894
2015,6,4,MemberService,FindMembersByName,19,success,15.823,3,3.677,6.735,88.15947500000001
2015,6,4,MemberService,FindMembersByName,21,failure,16.106,4,3.82,6.503,90.324498
2015,6,4,MemberService,FindMembersByName,21,success,20.102,3,6.51,6.918,134.7811
2015,6,4,MemberService,FindMembersByName,22,success,18.952,3,5.873,6.597,120.028862
2015,6,4,MemberService,FindMembersByName,23,success,21.773,4,4.734,6.705,120.77124700000002
2015,6,4,MemberService,GetMemberById,1,failure,22.913,5,3.332,6.503,113.69444499999999
2015,6,4,MemberService,GetMemberById,1,success,56.251999999999995,10,3.3,6.9,331.58389999999997
2015,6,4,MemberService,GetMemberById,2,success,58.05300000000001,12,3.64,6.22,292.27862899999997
2015,6,4,MemberService,GetMemberById,3,success,46.462999999999994,8,4.32,6.647,274.134057
2015,6,4,MemberService,GetMemberById,4,success,37.074,8,3.234,6.738,182.162434
2015,6,4,MemberService,GetMemberById,5,success,85.57700000000001,16,4.465,6.985,478.301873
2015,6,4,MemberService,GetMemberById,6,success,90.047,18,3.117,6.966,478.293087
2015,6,4,MemberService,GetMemberById,7,success,94.187,19,3.233,6.929,504.5942950000001
2015,6,4,MemberService,GetMemberById,8,success,67.959,14,3.189,6.615,352.52180899999996
2015,6,4,MemberService,GetMemberById,9,success,64.95400000000001,14,3.211,6.4,318.229462
2015,6,4,MemberService,GetMemberById,11,failure,143.53,26,4.495,6.942,826.6792440000002
2015,6,4,MemberService,GetMemberById,11,success,86.06,17,3.131,6.57,457.151346
2015,6,4,MemberService,GetMemberById,12,failure,619.6139999999999,49,5.383,18.432,8541.84918
2015,6,4,MemberService,GetMemberById,12,success,352.05199999999996,28,5.451,18.417,4796.05269
2015,6,4,MemberService,GetMemberById,13,success,546.5989999999999,69,3.921,11.32,4670.052859
2015,6,4,MemberService,GetMemberById,14,success,393.418,51,3.999,11.262,3234.3486600000006
2015,6,4,MemberService,GetMemberById,15,success,506.634,65,4.157,11.423,4242.7757759999995
2015,6,4,MemberService,GetMemberById,16,success,542.717,68,4.166,11.64,4632.324957
2015,6,4,MemberService,GetMemberById,17,success,485.80899999999997,70,3.937,11.406,4679.733679
2015,6,4,MemberService,GetMemberById,18,success,53.294,11,3.129,6.935,280.411298
2015,6,4,MemberService,GetMemberById,19,success,78.203,17,3.124,6.956,479.615681
2015,6,4,MemberService,GetMemberById,21,failure,79.513,17,3.407,6.899,387.520179
2015,6,4,MemberService,GetMemberById,21,success,45.932,9,3.48,6.203,241.26635600000003
2015,6,4,MemberService,GetMemberById,22,success,40.872,8,3.66,6.833,220.84301800000003
2015,6,4,MemberService,GetMemberById,23,success,84.14399999999999,17,3.141,6.964,442.90442400000006
2015,6,4,MemberService,updateMember,1,failure,9.77,2,3.831,5.939,49.948282
2015,6,4,MemberService,updateMember,1,success,21.999000000000002,4,3.478,6.573,126.94025300000003
2015,6,4,MemberService,updateMember,2,success,11.052,2,4.743,6.309,62.299530000000004
2015,6,4,MemberService,updateMember,3,success,15.475000000000001,3,4.189,6.806,83.939757
2015,6,4,MemberService,updateMember,6,success,35.354,7,4.246,5.942,181.199874
2015,6,4,MemberService,updateMember,7,success,19.808,4,4.225,6.804,102.681006
2015,6,4,MemberService,updateMember,8,success,20.580999999999996,4,3.281,6.794,112.256137
2015,6,4,MemberService,updateMember,9,success,13.684999999999999,3,3.476,6.721,69.420561
2015,6,4,MemberService,updateMember,11,failure,31.343999999999998,6,4.421,6.919,172.01088
2015,6,4,MemberService,updateMember,11,success,8.719999999999999,2,4.31,4.41,38.02419999999999
2015,6,4,MemberService,updateMember,12,failure,32.628,3,6.325,13.685,386.498774
2015,6,4,MemberService,updateMember,12,success,19.139,2,8.95,10.189,183.918221
2015,6,4,MemberService,updateMember,13,success,87.11699999999999,12,4.212,10.567,675.183187
2015,6,4,MemberService,updateMember,14,success,86.19800000000001,13,4.392,9.36,611.60289
2015,6,4,MemberService,updateMember,15,success,69.11500000000001,8,4.738,11.127,642.0666570000001
2015,6,4,MemberService,updateMember,16,success,56.160999999999994,8,4.173,10.568,443.85021699999993
2015,6,4,MemberService,updateMember,17,success,70.76400000000001,10,4.706,10.887,556.5260900000001
2015,6,4,MemberService,updateMember,18,success,19.657,4,4.152,6.24,99.097297
2015,6,4,MemberService,updateMember,19,success,10.879000000000001,2,3.966,6.913,63.518725
2015,6,4,MemberService,updateMember,21,success,4.98,1,4.98,4.98,24.800400000000003
2015,6,4,MemberService,updateMember,23,success,7.273,2,3.581,3.692,26.454425
2015,6,5,AccountService,TransferFunds,12,success,363.47399999999993,34,5.5,17.76,5456.942126000001
2015,6,5,AccountService,TransferFunds,13,success,716.5080000000002,88,4.204,11.92,6227.2336319999995
2015,6,5,AccountService,TransferFunds,14,success,517.977,64,4.548,11.73,4420.665825
2015,6,5,AccountService,TransferFunds,15,success,779.676,98,3.907,11.391,6684.0344620000005
2015,6,5,AccountService,TransferFunds,16,success,612.9730000000001,76,5.956,11.69,5345.816175
2015,6,5,AccountService,TransferFunds,17,success,552.7669999999999,69,4.275,11.5,4712.731727
2015,6,5,AccountService,TransferFunds,18,success,54.603,11,3.324,6.56,281.631213
2015,6,5,AccountService,TransferFunds,19,success,94.66199999999999,19,3.161,6.7,498.04361000000006
2015,6,5,AccountService,TransferFunds,21,failure,56.041000000000004,10,3.278,6.88,329.434403
2015,6,5,AccountService,TransferFunds,21,success,112.712,24,3.125,6.81,566.68356
2015,6,5,AccountService,TransferFunds,22,success,68.58,15,3.193,6.974,340.423608
2015,6,5,AccountService,TransferFunds,23,success,98.364,19,3.215,6.945,539.2265239999999
2015,6,5,MemberService,FindMembersByName,1,failure,11.744,2,4.863,6.881,70.99693
2015,6,5,MemberService,FindMembersByName,1,success,6.262,1,6.262,6.262,39.212644
2015,6,5,MemberService,FindMembersByName,2,success,10.690000000000001,2,5.2,5.49,57.18010000000001
2015,6,5,MemberService,FindMembersByName,3,success,8.213000000000001,2,3.745,4.468,33.988049000000004
2015,6,5,MemberService,FindMembersByName,4,success,9.911,2,3.171,6.74,55.48284100000001
2015,6,5,MemberService,FindMembersByName,5,success,12.615,2,5.798,6.817,80.08829300000001
2015,6,5,MemberService,FindMembersByName,6,success,36.988,8,3.338,6.246,178.079152
2015,6,5,MemberService,FindMembersByName,7,success,26.401000000000003,5,4.23,6.812,146.638553
2015,6,5,MemberService,FindMembersByName,8,success,31.620000000000005,6,5.88,6.363,170.594702
2015,6,5,MemberService,FindMembersByName,9,success,31.869000000000003,7,3.449,6.782,152.500891
2015,6,5,MemberService,FindMembersByName,11,failure,22.011999999999997,5,3.365,6.543,103.07113000000001
2015,6,5,MemberService,FindMembersByName,11,success,29.927,6,5.413,6.149,153.53810299999998
2015,6,5,MemberService,FindMembersByName,12,failure,67.55300000000001,6,6.3,15.419,810.7533310000001
2015,6,5,MemberService,FindMembersByName,12,success,90.647,7,5.41,18.6,1270.2551030000002
2015,6,5,MemberService,FindMembersByName,13,success,191.713,21,5.406,11.55,1808.771033
2015,6,5,MemberService,FindMembersByName,14,success,111.966,14,5.31,11.49,951.4675560000002
2015,6,5,MemberService,FindMembersByName,15,success,151.955,19,4.482,11.32,1307.687427
2015,6,5,MemberService,FindMembersByName,16,success,121.84700000000001,16,5.137,10.896,1005.6135530000001
2015,6,5,MemberService,FindMembersByName,17,success,137.636,20,4.197,10.489,1013.8540240000001
2015,6,5,MemberService,FindMembersByName,18,success,22.36,5,4.924,6.326,126.033894
2015,6,5,MemberService,FindMembersByName,19,success,15.823,3,3.677,6.735,88.15947500000001
2015,6,5,MemberService,FindMembersByName,21,failure,16.106,5,3.82,6.503,90.324498
2015,6,5,MemberService,FindMembersByName,21,success,20.102,3,6.51,6.918,134.7811
2015,6,5,MemberService,FindMembersByName,22,success,18.952,3,5.873,6.597,120.028862
2015,6,5,MemberService,FindMembersByName,23,success,21.773,4,4.734,6.705,120.77124700000002
2015,6,5,MemberService,GetMemberById,1,failure,22.913,5,3.332,6.503,113.69444499999999
2015,6,5,MemberService,GetMemberById,1,success,56.251999999999995,10,3.3,6.9,331.58389999999997
2015,6,5,MemberService,GetMemberById,2,success,58.05300000000001,12,3.64,6.22,292.27862899999997
2015,6,5,MemberService,GetMemberById,3,success,46.462999999999994,8,4.32,6.647,274.134057
2015,6,5,MemberService,GetMemberById,4,success,37.074,8,3.234,6.738,182.162434
2015,6,5,MemberService,GetMemberById,5,success,85.57700000000001,16,5.465,6.985,478.301873
2015,6,5,MemberService,GetMemberById,6,success,90.047,18,3.117,6.966,578.293087
2015,6,5,MemberService,GetMemberById,7,success,94.187,19,3.233,6.929,504.5942950000001
2015,6,5,MemberService,GetMemberById,8,success,67.959,14,3.189,6.615,352.52180899999996
2015,6,5,MemberService,GetMemberById,9,success,64.95400000000001,14,3.211,6.4,318.229462
2015,6,5,MemberService,GetMemberById,11,failure,143.53,26,5.495,6.942,826.6792440000002
2015,6,5,MemberService,GetMemberById,11,success,86.06,17,3.131,6.57,457.151346
2015,6,5,MemberService,GetMemberById,12,failure,619.6139999999999,49,5.383,18.432,8541.84918
2015,6,5,MemberService,GetMemberById,12,success,352.05199999999996,28,5.451,18.417,4796.05269
2015,6,5,MemberService,GetMemberById,13,success,546.5989999999999,69,3.921,11.32,4670.052859
2015,6,5,MemberService,GetMemberById,14,success,393.418,51,3.999,11.262,3234.3486600000006
2015,6,5,MemberService,GetMemberById,15,success,506.634,65,4.157,11.423,4242.7757759999995
2015,6,5,MemberService,GetMemberById,16,success,542.717,68,4.166,11.64,4632.324957
2015,6,5,MemberService,GetMemberById,17,success,485.80899999999997,70,3.937,11.406,5679.733679
2015,6,5,MemberService,GetMemberById,18,success,53.294,11,3.129,6.935,280.411298
2015,6,5,MemberService,GetMemberById,19,success,78.203,17,3.124,6.956,579.615681
2015,6,5,MemberService,GetMemberById,21,failure,79.513,17,3.407,6.899,387.520179
2015,6,5,MemberService,GetMemberById,21,success,45.932,9,3.48,6.203,241.26635600000003
2015,6,5,MemberService,GetMemberById,22,success,40.872,8,3.66,6.833,220.84301800000003
2015,6,5,MemberService,GetMemberById,23,success,84.14399999999999,17,3.141,6.964,442.90442400000006
2015,6,5,MemberService,updateMember,1,failure,9.77,2,3.831,5.939,49.948282
2015,6,5,MemberService,updateMember,1,success,21.999000000000002,4,3.478,6.573,126.94025300000003
2015,6,5,MemberService,updateMember,2,success,11.052,2,4.743,6.309,62.299530000000004
2015,6,5,MemberService,updateMember,3,success,15.475000000000001,3,4.189,6.806,83.939757
2015,6,5,MemberService,updateMember,6,success,35.354,7,4.246,5.942,181.199874
2015,6,5,MemberService,updateMember,7,success,19.808,4,4.225,6.804,102.681006
2015,6,5,MemberService,updateMember,8,success,20.580999999999996,5,3.281,6.794,112.256137
2015,6,5,MemberService,updateMember,9,success,13.684999999999999,3,3.476,6.721,69.420561
2015,6,5,MemberService,updateMember,11,failure,31.343999999999998,6,5.421,6.919,172.01088
2015,6,5,MemberService,updateMember,11,success,8.719999999999999,2,4.31,4.41,38.02419999999999
2015,6,5,MemberService,updateMember,12,failure,32.628,3,6.325,13.685,386.498774
2015,6,5,MemberService,updateMember,12,success,19.139,2,8.95,10.189,183.918221
2015,6,5,MemberService,updateMember,13,success,87.11699999999999,12,4.212,10.567,675.183187
2015,6,5,MemberService,updateMember,14,success,86.19800000000001,13,4.392,9.36,611.60289
2015,6,5,MemberService,updateMember,15,success,69.11500000000001,8,4.738,11.127,642.0666570000001
2015,6,5,MemberService,updateMember,16,success,56.160999999999994,8,4.173,10.568,443.85021699999993
2015,6,5,MemberService,updateMember,17,success,70.76400000000001,10,4.706,10.887,556.5260900000001
2015,6,5,MemberService,updateMember,18,success,19.657,4,4.152,6.24,99.097297
2015,6,5,MemberService,updateMember,19,success,10.879000000000001,2,3.966,6.913,63.518725
2015,6,5,MemberService,updateMember,21,success,4.98,1,4.98,4.98,24.800400000000003
2015,6,5,MemberService,updateMember,23,success,7.273,2,3.581,3.692,26.454425
2015,6,6,AccountService,TransferFunds,12,success,363.47399999999993,34,5.5,17.76,6456.942126000001
2015,6,6,AccountService,TransferFunds,13,success,716.5080000000002,88,4.204,11.92,6227.2336319999995
2015,6,6,AccountService,TransferFunds,14,success,517.977,64,4.548,11.73,4420.665825
2015,6,6,AccountService,TransferFunds,15,success,779.676,98,3.907,11.391,6684.0344620000005
2015,6,6,AccountService,TransferFunds,16,success,612.9730000000001,76,6.956,11.69,5345.816175
2015,6,6,AccountService,TransferFunds,17,success,552.7669999999999,69,4.275,11.5,4712.731727
2015,6,6,AccountService,TransferFunds,18,success,54.603,11,3.324,6.56,281.631213
2015,6,6,AccountService,TransferFunds,19,success,94.66199999999999,19,3.161,6.7,498.04361000000006
2015,6,6,AccountService,TransferFunds,21,failure,56.041000000000004,10,3.278,6.88,329.434403
2015,6,6,AccountService,TransferFunds,21,success,112.712,24,3.125,6.81,566.68356
2015,6,6,AccountService,TransferFunds,22,success,68.58,15,3.193,6.974,340.423608
2015,6,6,AccountService,TransferFunds,23,success,98.364,19,3.215,6.945,539.2265239999999
2015,6,6,MemberService,FindMembersByName,1,failure,11.744,2,4.863,6.881,70.99693
2015,6,6,MemberService,FindMembersByName,1,success,6.262,1,6.262,6.262,39.212644
2015,6,6,MemberService,FindMembersByName,2,success,10.690000000000001,2,5.2,5.49,57.18010000000001
2015,6,6,MemberService,FindMembersByName,3,success,8.213000000000001,2,3.745,4.468,33.988049000000004
2015,6,6,MemberService,FindMembersByName,4,success,9.911,2,3.171,6.74,55.48284100000001
2015,6,6,MemberService,FindMembersByName,5,success,12.615,2,5.798,6.817,80.08829300000001
2015,6,6,MemberService,FindMembersByName,6,success,36.988,8,3.338,6.246,178.079152
2015,6,6,MemberService,FindMembersByName,7,success,26.401000000000003,5,4.23,6.812,146.638553
2015,6,6,MemberService,FindMembersByName,8,success,31.620000000000005,6,6.88,6.363,170.594702
2015,6,6,MemberService,FindMembersByName,9,success,31.869000000000003,7,3.449,6.782,152.500891
2015,6,6,MemberService,FindMembersByName,11,failure,22.011999999999997,5,3.365,6.543,103.07113000000001
2015,6,6,MemberService,FindMembersByName,11,success,29.927,6,6.413,6.149,153.53810299999998
2015,6,6,MemberService,FindMembersByName,12,failure,67.55300000000001,6,6.3,15.419,810.7533310000001
2015,6,6,MemberService,FindMembersByName,12,success,90.647,7,5.41,18.6,1270.2551030000002
2015,6,6,MemberService,FindMembersByName,13,success,191.713,21,5.406,11.55,1808.771033
2015,6,6,MemberService,FindMembersByName,14,success,111.966,14,5.31,11.49,951.4675560000002
2015,6,6,MemberService,FindMembersByName,15,success,151.955,19,4.482,11.32,1307.687427
2015,6,6,MemberService,FindMembersByName,16,success,121.84700000000001,16,6.137,10.896,1005.6135530000001
2015,6,6,MemberService,FindMembersByName,17,success,137.636,20,4.197,10.489,1013.8540240000001
2015,6,6,MemberService,FindMembersByName,18,success,22.36,6,4.924,6.326,126.033894
2015,6,6,MemberService,FindMembersByName,19,success,15.823,3,3.677,6.735,88.15947500000001
2015,6,6,MemberService,FindMembersByName,21,failure,16.106,6,3.82,6.503,90.324498
2015,6,6,MemberService,FindMembersByName,21,success,20.102,3,6.51,6.918,134.7811
2015,6,6,MemberService,FindMembersByName,22,success,18.952,3,5.873,6.597,120.028862
2015,6,6,MemberService,FindMembersByName,23,success,21.773,4,4.734,6.705,120.77124700000002
2015,6,6,MemberService,GetMemberById,1,failure,22.913,5,3.332,6.503,113.69444499999999
2015,6,6,MemberService,GetMemberById,1,success,56.251999999999995,10,3.3,6.9,331.58389999999997
2015,6,6,MemberService,GetMemberById,2,success,58.05300000000001,12,3.64,6.22,292.27862899999997
2015,6,6,MemberService,GetMemberById,3,success,46.462999999999994,8,4.32,6.647,274.134057
2015,6,6,MemberService,GetMemberById,4,success,37.074,8,3.234,6.738,182.162434
2015,6,6,MemberService,GetMemberById,5,success,85.57700000000001,16,6.465,6.985,478.301873
2015,6,6,MemberService,GetMemberById,6,success,90.047,18,3.117,6.966,678.293087
2015,6,6,MemberService,GetMemberById,7,success,94.187,19,3.233,6.929,504.5942950000001
2015,6,6,MemberService,GetMemberById,8,success,67.959,14,3.189,6.615,352.52180899999996
2015,6,6,MemberService,GetMemberById,9,success,64.95400000000001,14,3.211,6.4,318.229462
2015,6,6,MemberService,GetMemberById,11,failure,143.53,26,6.495,6.942,826.6792440000002
2015,6,6,MemberService,GetMemberById,11,success,86.06,17,3.131,6.57,457.151346
2015,6,6,MemberService,GetMemberById,12,failure,619.6139999999999,49,5.383,18.432,8541.84918
2015,6,6,MemberService,GetMemberById,12,success,352.05199999999996,28,5.451,18.417,4796.05269
2015,6,6,MemberService,GetMemberById,13,success,546.5989999999999,69,3.921,11.32,4670.052859
2015,6,6,MemberService,GetMemberById,14,success,393.418,51,3.999,11.262,3234.3486600000006
2015,6,6,MemberService,GetMemberById,15,success,506.634,65,4.157,11.423,4242.7757759999995
2015,6,6,MemberService,GetMemberById,16,success,542.717,68,4.166,11.64,4632.324957
2015,6,6,MemberService,GetMemberById,17,success,485.80899999999997,70,3.937,11.406,6679.733679
2015,6,6,MemberService,GetMemberById,18,success,53.294,11,3.129,6.935,280.411298
2015,6,6,MemberService,GetMemberById,19,success,78.203,17,3.124,6.956,679.615681
2015,6,6,MemberService,GetMemberById,21,failure,79.513,17,3.407,6.899,387.520179
2015,6,6,MemberService,GetMemberById,21,success,45.932,9,3.48,6.203,241.26635600000003
2015,6,6,MemberService,GetMemberById,22,success,40.872,8,3.66,6.833,220.84301800000003
2015,6,6,MemberService,GetMemberById,23,success,84.14399999999999,17,3.141,6.964,442.90442400000006
2015,6,6,MemberService,updateMember,1,failure,9.77,2,3.831,5.939,49.948282
2015,6,6,MemberService,updateMember,1,success,21.999000000000002,4,3.478,6.573,126.94025300000003
2015,6,6,MemberService,updateMember,2,success,11.052,2,4.743,6.309,62.299530000000004
2015,6,6,MemberService,updateMember,3,success,15.475000000000001,3,4.189,6.806,83.939757
2015,6,6,MemberService,updateMember,6,success,35.354,7,4.246,6.942,181.199874
2015,6,6,MemberService,updateMember,7,success,19.808,4,4.225,6.804,102.681006
2015,6,6,MemberService,updateMember,8,success,20.580999999999996,6,3.281,6.794,112.256137
2015,6,6,MemberService,updateMember,9,success,13.684999999999999,3,3.476,6.721,69.420561
2015,6,6,MemberService,updateMember,11,failure,31.343999999999998,6,6.421,6.919,172.01088
2015,6,6,MemberService,updateMember,11,success,8.719999999999999,2,4.31,4.41,38.02419999999999
2015,6,6,MemberService,updateMember,12,failure,32.628,3,6.325,13.685,386.498774
2015,6,6,MemberService,updateMember,12,success,19.139,2,8.95,10.189,183.918221
2015,6,6,MemberService,updateMember,13,success,87.11699999999999,12,4.212,10.567,675.183187
2015,6,6,MemberService,updateMember,14,success,86.19800000000001,13,4.392,9.36,611.60289
2015,6,6,MemberService,updateMember,15,success,69.11500000000001,8,4.738,11.127,642.0666570000001
2015,6,6,MemberService,updateMember,16,success,56.160999999999994,8,4.173,10.568,443.85021699999993
2015,6,6,MemberService,updateMember,17,success,70.76400000000001,10,4.706,10.887,556.5260900000001
2015,6,6,MemberService,updateMember,18,success,19.657,4,4.152,6.24,99.097297
2015,6,6,MemberService,updateMember,19,success,10.879000000000001,2,3.966,6.913,63.518725
2015,6,6,MemberService,updateMember,21,success,4.98,1,4.98,4.98,24.800400000000003
2015,6,6,MemberService,updateMember,23,success,7.273,2,3.581,3.692,26.454425
2015,6,6,AccountService,TransferFunds,12,success,363.47399999999993,34,5.5,17.76,6456.942126000001
2015,6,6,AccountService,TransferFunds,13,success,716.5080000000002,88,4.204,11.92,6227.2336319999995
2015,6,6,AccountService,TransferFunds,14,success,517.977,64,4.548,11.73,4420.665825
2015,6,6,AccountService,TransferFunds,15,success,779.676,98,3.907,11.391,6684.0344620000005
2015,6,6,AccountService,TransferFunds,16,success,612.9730000000001,76,6.956,11.69,5345.816175
2015,6,6,AccountService,TransferFunds,17,success,552.7669999999999,69,4.275,11.5,4712.731727
2015,6,6,AccountService,TransferFunds,18,success,54.603,11,3.324,6.56,281.631213
2015,6,6,AccountService,TransferFunds,19,success,94.66199999999999,19,3.161,6.7,498.04361000000006
2015,6,6,AccountService,TransferFunds,21,failure,56.041000000000004,10,3.278,6.88,329.434403
2015,6,6,AccountService,TransferFunds,21,success,112.712,24,3.125,6.81,566.68356
2015,6,6,AccountService,TransferFunds,22,success,68.58,15,3.193,6.974,340.423608
2015,6,6,AccountService,TransferFunds,23,success,98.364,19,3.215,6.945,539.2265239999999
2015,6,6,MemberService,FindMembersByName,1,failure,11.744,2,4.863,6.881,70.99693
2015,6,6,MemberService,FindMembersByName,1,success,6.262,1,6.262,6.262,39.212644
2015,6,6,MemberService,FindMembersByName,2,success,10.690000000000001,2,5.2,5.49,57.18010000000001
2015,6,6,MemberService,FindMembersByName,3,success,8.213000000000001,2,3.745,4.468,33.988049000000004
2015,6,6,MemberService,FindMembersByName,4,success,9.911,2,3.171,6.74,55.48284100000001
2015,6,6,MemberService,FindMembersByName,5,success,12.615,2,5.798,6.817,80.08829300000001
2015,6,6,MemberService,FindMembersByName,6,success,36.988,8,3.338,6.246,178.079152
2015,6,6,MemberService,FindMembersByName,7,success,26.401000000000003,5,4.23,6.812,146.638553
2015,6,6,MemberService,FindMembersByName,8,success,31.620000000000005,6,6.88,6.363,170.594702
2015,6,6,MemberService,FindMembersByName,9,success,31.869000000000003,7,3.449,6.782,152.500891
2015,6,6,MemberService,FindMembersByName,11,failure,22.011999999999997,5,3.365,6.543,103.07113000000001
2015,6,6,MemberService,FindMembersByName,11,success,29.927,6,6.413,6.149,153.53810299999998
2015,6,6,MemberService,FindMembersByName,12,failure,67.55300000000001,6,6.3,15.419,810.7533310000001
2015,6,6,MemberService,FindMembersByName,12,success,90.647,7,5.41,18.6,1270.2551030000002
2015,6,6,MemberService,FindMembersByName,13,success,191.713,21,5.406,11.55,1808.771033
2015,6,6,MemberService,FindMembersByName,14,success,111.966,14,5.31,11.49,951.4675560000002
2015,6,6,MemberService,FindMembersByName,15,success,151.955,19,4.482,11.32,1307.687427
2015,6,6,MemberService,FindMembersByName,16,success,121.84700000000001,16,6.137,10.896,1005.6135530000001
2015,6,6,MemberService,FindMembersByName,17,success,137.636,20,4.197,10.489,1013.8540240000001
2015,6,6,MemberService,FindMembersByName,18,success,22.36,6,4.924,6.326,126.033894
2015,6,6,MemberService,FindMembersByName,19,success,15.823,3,3.677,6.735,88.15947500000001
2015,6,6,MemberService,FindMembersByName,21,failure,16.106,6,3.82,6.503,90.324498
2015,6,6,MemberService,FindMembersByName,21,success,20.102,3,6.51,6.918,134.7811
